eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
89.76,0.7,67,0.010235663,0.061767578,2.2844784,-0.0072686397,0.008801997,0.6369539201259613,45,5760,563.6797772100545,46080
90.86,0.7,67,0.015315204,0.13769531,2.4074335,-0.0069349166,0.009513431,0.4223223328590393,46,5888,578.9321691730293,47104
88.37,0.7,80,0.009938851,0.030273438,2.2885427,-0.0054569216,0.00829034,0.4367519021034241,47,6016,591.6701185520506,48128
86.47,0.74,73,0.0038721962,0.008056641,2.2394,-0.005414299,0.010283633,0.4411078691482544,48,6144,605.6986924670055,49152
86.85,0.68,76,0.010975471,0.09741211,2.1554189,-0.009641113,0.009900883,0.5016707479953766,49,6272,619.1567526150029,50176
86.55,0.7,88,0.00894882,0.06616211,2.2307315,-0.0057672597,0.010549238,0.4120222330093384,50,6400,630.715586580045,51200
85.22,0.64,79,0.010587225,0.07519531,2.103787,-0.009194801,0.012735551,0.39996564388275146,51,6528,643.6585928690038,52224
85.89,0.61,71,0.0048992196,0.015380859,2.2086074,-0.0038071694,0.009692492,0.5561724305152893,52,6656,657.9426769060083,53248
85.58,0.61,81,0.010697412,0.06274414,2.2941668,-0.005931028,0.012595999,0.38147443532943726,53,6784,670.5499355160282,54272
83.19,0.62,74,0.003015011,0.0126953125,2.3866987,-0.006822749,0.011411761,0.4214370846748352,54,6912,684.3258909880533,55296
85.35,0.61,69,0.0028053038,0.00048828125,2.4546154,-0.0050406368,0.005098383,0.7755462825298309,55,7040,699.0889883290511,56320
86.09,0.62,87,0.010338564,0.056396484,2.3708432,-0.008514405,0.00767033,0.6116451025009155,56,7168,710.7341034010169,57344
87.78,0.63,74,0.012612051,0.07861328,2.4781468,-0.009983755,0.0054112272,0.75368632376194,57,7296,724.5707979070139,58368
89.36,0.68,75,0.0040705386,0.012939453,2.4984689,-0.0047350232,0.0055329944,0.763272225856781,58,7424,738.138597170997,59392
90.35,0.65,94,0.010789338,0.07324219,2.452338,-0.012004967,0.008279807,0.7807978689670563,59,7552,749.0165773920016,60416
90.76,0.67,76,0.006127585,0.01977539,2.3312304,-0.0055721067,0.01327112,0.3903011679649353,60,7680,762.489428652043,61440
90.18,0.7,72,0.011515007,0.08544922,2.3815737,-0.009785737,0.0099467505,0.4866703748703003,61,7808,776.602891004004,62464
89.62,0.73,77,0.007126371,0.041748047,2.370791,-0.0066944803,0.0064071836,0.6496337354183197,62,7936,789.7901129220263,63488
90.28,0.74,77,0.0055222134,0.0126953125,2.4694657,-0.005185346,0.009475698,0.5095807313919067,63,8064,803.0321302970406,64512
90.16,0.73,71,0.0051988875,0.021484375,2.4625483,-0.0071625914,0.010896976,0.37711095809936523,64,8192,817.333677039016,65536
89.22,0.74,69,0.007282139,0.040039062,2.304684,-0.0062303585,0.0055065104,0.5571024715900421,65,8320,831.9651292270282,66560
83.0,0.76,79,0.008848603,0.034423828,2.3438041,-0.0054342016,0.006546405,0.5957634150981903,66,8448,844.9074777060305,67584
81.18,0.78,81,0.001292933,0.0014648438,2.3403842,-0.0031935945,0.011574913,0.3017004728317261,67,8576,857.4926141470205,68608
78.01,0.79,72,0.0041474323,0.004638672,2.3229752,-0.0046720463,0.010273315,0.47567641735076904,68,8704,871.5695950910449,69632
78.03,0.78,77,0.0062719905,0.038330078,2.3797092,-0.006400235,0.0072762673,0.6867198944091797,69,8832,884.7389765510452,70656
76.04,0.77,73,0.0038114297,0.0009765625,2.3742745,-0.005991526,0.01231131,0.503395140171051,70,8960,898.632313685026,71680
75.28,0.77,71,0.0049992427,0.021728516,2.4573166,-0.004092853,0.009135592,0.5589247941970825,71,9088,913.0076830810285,72704
76.76,0.75,70,0.0021315822,0.0043945312,2.4571242,-0.0035122298,0.006630236,0.6441191732883453,72,9216,927.4514981510001,73728
76.04,0.71,76,0.005626363,0.019042969,2.495533,-0.007963105,0.011191372,0.5039397776126862,73,9344,940.8517448000493,74752
76.05,0.67,73,0.008156768,0.051757812,2.4597654,-0.009980057,0.014138806,0.37381213903427124,74,9472,954.7663321400178,75776
79.21,0.68,71,0.009501336,0.049560547,2.3951554,-0.009485056,0.010993922,0.5933509767055511,75,9600,969.1828493520152,76800
81.58,0.68,72,0.006683374,0.029541016,2.363595,-0.0061984863,0.0094823,0.5269389152526855,76,9728,983.3220064110355,77824
80.91,0.66,80,0.008911672,0.06201172,2.3548675,-0.006928356,0.0106311655,0.6869710087776184,77,9856,996.0877921170322,78848
81.2,0.63,74,0.0072045187,0.025146484,2.4495664,-0.0063663195,0.011742023,0.5341635048389435,78,9984,1009.9023422560422,79872
80.58,0.62,70,0.008286027,0.03881836,2.509296,-0.009308847,0.013754801,0.2581053376197815,79,10112,1024.3718787660473,80896
79.15,0.59,71,0.004000364,0.009277344,2.5691435,-0.008188261,0.011475294,0.45387327671051025,80,10240,1038.6017035430414,81920
80.87,0.63,71,0.010323472,0.06689453,2.4930255,-0.010983446,0.010916644,0.584610790014267,81,10368,1052.9339808259974,82944
83.49,0.63,71,0.0030588857,0.008056641,2.486152,-0.0073362314,0.010148369,0.6208649277687073,82,10496,1067.171312570048,83968
81.68,0.61,78,0.00722043,0.076416016,2.4520388,-0.013339834,0.012977328,0.33506977558135986,83,10624,1080.230954314,84992
81.31,0.65,74,0.0016121829,0.0043945312,2.4042358,-0.003225497,0.009452005,0.31179964542388916,84,10752,1094.0381280510337,86016
80.09,0.66,68,0.0036545258,0.0063476562,2.4515507,-0.007215692,0.008446322,0.48615503311157227,85,10880,1108.985568714037,87040
80.29,0.7,68,0.0064817523,0.03491211,2.3901806,-0.006737167,0.008548448,0.5786484181880951,86,11008,1124.010584630014,88064
80.01,0.72,75,0.0043537035,0.0075683594,2.4292483,-0.0067204265,0.010940159,0.49497443437576294,87,11136,1137.5798792800051,89088
77.88,0.72,76,0.0047886283,0.02709961,2.4555562,-0.0052108765,0.012288954,0.3454403877258301,88,11264,1150.9125117140356,90112
75.05,0.73,71,0.008077731,0.030517578,2.3930244,-0.009223895,0.009593351,0.3559901714324951,89,11392,1165.2039441170054,91136
74.4,0.77,81,0.008427992,0.032958984,2.4195633,-0.007176538,0.009638691,0.4020087718963623,90,11520,1177.7417783940327,92160
74.54,0.75,82,0.002714032,0.010498047,2.4313202,-0.007588491,0.008017426,0.6950095593929291,91,11648,1190.1528314150055,93184
74.2,0.75,74,0.004420065,0.017333984,2.4500668,-0.007899552,0.010940686,0.33298128843307495,92,11776,1203.8281999800238,94208
73.98,0.76,90,0.0073081455,0.05419922,2.4122162,-0.011863375,0.010202429,0.543136715888977,93,11904,1215.0967110890197,95232
74.5,0.77,74,0.0036579818,0.0126953125,2.4569967,-0.005684957,0.0068565183,0.6133886277675629,94,12032,1228.8448996050283,96256
73.53,0.78,73,0.0032602984,0.001953125,2.5051923,-0.0051619904,0.0074815145,0.6519580781459808,95,12160,1242.7682693560491,97280
72.92,0.75,80,0.013173774,0.076660156,2.6530368,-0.011231134,0.007969643,0.6711614429950714,96,12288,1255.5427123680129,98304
74.53,0.75,73,0.005706746,0.027832031,2.7126377,-0.008126213,0.011975267,0.5206865668296814,97,12416,1269.4132786600385,99328
77.29,0.69,82,0.0022812032,0.0021972656,2.7278347,-0.0062034912,0.009354626,0.5169742405414581,98,12544,1281.8360571070225,100352
78.71,0.68,88,0.00529076,0.021484375,2.708631,-0.008656315,0.007082694,0.6639964878559113,99,12672,1293.3681794930017,101376
82.69,0.65,73,0.0042935093,0.006591797,2.6156507,-0.005533539,0.0062028747,0.6647405922412872,100,12800,1307.3090354340384,102400
89.05,0.64,80,0.0026924603,0.012451172,2.581235,-0.0058514457,0.016002515,0.42752397060394287,101,12928,1320.049676789029,103424
89.61,0.61,75,0.0032868884,0.0107421875,2.5788045,-0.0063815108,0.010819058,0.693688839673996,102,13056,1333.5763108700048,104448
91.38,0.59,69,0.002980584,0.010253906,2.5500796,-0.006832659,0.0062553855,0.7543064504861832,103,13184,1348.2861828770256,105472
90.62,0.6,89,0.007457569,0.033203125,2.4771364,-0.009362165,0.0071864687,0.6270895898342133,104,13312,1359.7510198240052,106496
93.47,0.62,83,0.00600087,0.060791016,2.444163,-0.009875844,0.00838731,0.5819174945354462,105,13440,1371.9856870520161,107520
90.24,0.64,76,0.006214555,0.01171875,2.4248197,-0.0071886214,0.013000219,0.3716418743133545,106,13568,1385.3375008930452,108544
87.79,0.66,86,0.017179325,0.12719727,2.2651443,-0.011060553,0.011795151,0.5161293148994446,107,13696,1397.1660626820521,109568
81.55,0.72,71,0.004763415,0.022705078,2.3582044,-0.0047907894,0.00803217,0.6303228139877319,108,13824,1411.5688330210396,110592
75.71,0.71,69,0.0071660304,0.03540039,2.1964822,-0.0067995847,0.011024646,0.5760613679885864,109,13952,1426.3157333340496,111616
75.02,0.74,82,0.009746529,0.08081055,2.2895386,-0.008970641,0.013961636,0.5372509360313416,110,14080,1438.6564874340547,112640
75.62,0.74,74,0.006912828,0.029785156,2.231826,-0.0066674068,0.0095097115,0.4982094168663025,111,14208,1452.3991716470337,113664
71.35,0.72,72,0.0072674397,0.021240234,2.082591,-0.006432879,0.012450828,0.5821646749973297,112,14336,1466.5791407490033,114688
70.07,0.71,86,0.0046930243,0.017333984,2.034391,-0.0046272613,0.01065834,0.5608173608779907,113,14464,1478.358130039007,115712
68.73,0.73,72,0.0036192355,0.008544922,1.9757862,-0.005003437,0.011468795,0.45323610305786133,114,14592,1492.427635636006,116736
67.29,0.71,69,0.007408132,0.052001953,2.0002956,-0.008974041,0.013147161,0.42228394746780396,115,14720,1507.1330075840233,117760
68.36,0.72,79,0.010314607,0.07543945,1.9323756,-0.009641348,0.0079444805,0.6287738382816315,116,14848,1520.0686023610178,118784
66.41,0.75,75,0.015537839,0.13623047,1.9321147,-0.014337891,0.005630888,0.644411712884903,117,14976,1533.5525854970329,119808
66.16,0.8,71,0.020261614,0.17871094,2.0411701,-0.0139272325,0.0056480803,0.5903047323226929,118,15104,1547.887382052024,120832
67.14,0.8,76,0.006400346,0.025878906,2.1354177,-0.0028934712,0.006788171,0.6634558737277985,119,15232,1561.2448574459995,121856
68.18,0.8,77,0.00598793,0.024169922,2.181965,-0.007253865,0.010144552,0.6234613060951233,120,15360,1574.4607199230231,122880
68.48,0.82,69,0.013083882,0.06958008,2.1245208,-0.009066298,0.007058301,0.7705487459897995,121,15488,1589.1056969170459,123904
69.26,0.79,71,0.00809696,0.030273438,2.2042253,-0.009486659,0.009041652,0.7644760459661484,122,15616,1603.4042646380258,124928
69.69,0.74,83,0.003311845,0.018798828,2.1861434,-0.005919364,0.012116094,0.641609251499176,123,15744,1615.6318734840024,125952
69.48,0.72,75,0.0043750536,0.008056641,2.1728983,-0.0072882934,0.00923635,0.20406395196914673,124,15872,1629.1415647060494,126976
69.61,0.71,70,0.004518214,0.009277344,2.1263084,-0.0058327643,0.0066610193,0.7390714883804321,125,16000,1643.7707468160079,128000
68.9,0.71,86,0.009024102,0.04638672,2.0235488,-0.0075562424,0.009573431,0.5028223991394043,126,16128,1655.6770088380435,129024
67.13,0.72,78,0.0010100816,0.0009765625,1.987773,-0.003309663,0.0101564005,0.6260358393192291,127,16256,1668.7432089350186,130048
67.05,0.73,73,0.005411952,0.03125,2.0757298,-0.007112253,0.011292957,0.5012946724891663,128,16384,1682.6400946630165,131072
66.17,0.77,81,0.014686008,0.091552734,1.9751518,-0.01220302,0.007051428,0.688167005777359,129,16512,1695.2694738000282,132096
66.35,0.8,78,0.006826556,0.037353516,2.0899544,-0.0050803693,0.010913443,0.44694507122039795,130,16640,1708.3506692650262,133120
65.19,0.8,66,0.005877086,0.033447266,2.0388107,-0.006163229,0.008425456,0.5381680727005005,131,16768,1723.6547953520203,134144
65.64,0.8,75,0.015555711,0.10961914,2.0346835,-0.015190911,0.0096831415,0.5822751522064209,132,16896,1737.1404614100466,135168
66.22,0.83,73,0.0030069747,0.010253906,2.1121712,-0.005938097,0.0077510844,0.63039231300354,133,17024,1751.0767648830079,136192
67.31,0.82,70,0.004838164,0.023925781,2.2006183,-0.007310177,0.009201395,0.483903706073761,134,17152,1765.7074822110008,137216
67.3,0.82,81,0.011483227,0.06298828,2.1415954,-0.010605681,0.0076394137,0.704138457775116,135,17280,1778.241665367037,138240
67.76,0.82,77,0.013638485,0.088134766,2.295363,-0.008864529,0.0056127394,0.647832602262497,136,17408,1791.535809515044,139264
67.4,0.82,72,0.004940562,0.013671875,2.3029268,-0.0077645355,0.009203518,0.5602591335773468,137,17536,1805.7454356160015,140288
68.43,0.77,79,0.0069952672,0.026123047,2.2084692,-0.009392178,0.011446662,0.544376790523529,138,17664,1818.5853034000029,141312
68.34,0.77,75,0.0042584892,0.013183594,2.1903708,-0.0069621545,0.009884777,0.505894809961319,139,17792,1832.0704489130294,142336
68.58,0.78,70,0.0026440031,0.006591797,2.150323,-0.0065365955,0.011762349,0.38248610496520996,140,17920,1846.6882428470417,143360
69.48,0.77,82,0.007540278,0.061035156,2.0611765,-0.011605639,0.0065577817,0.7095969915390015,141,18048,1859.1045752710197,144384
69.17,0.77,77,0.014146214,0.107177734,2.1677046,-0.01151745,0.009728281,0.5960360169410706,142,18176,1872.2989964880398,145408
69.03,0.72,73,0.0026909092,0.0056152344,2.1391573,-0.007251058,0.010333922,0.5813953876495361,143,18304,1886.230461405008,146432
67.3,0.76,87,0.004444548,0.023925781,2.1797783,-0.0066980687,0.008995379,0.6330717504024506,144,18432,1897.9865391120547,147456
66.2,0.71,77,0.007953766,0.017333984,2.1922941,-0.009937657,0.011136131,0.5802488625049591,145,18560,1911.1679313150235,148480
65.55,0.73,73,0.0037129656,0.006591797,2.146387,-0.008005217,0.007217465,0.5970647931098938,146,18688,1925.1874409510056,149504
66.5,0.69,79,0.0074125747,0.024414062,2.1381307,-0.008408176,0.012122378,0.46842092275619507,147,18816,1938.014226792031,150528
66.08,0.67,74,0.0050707404,0.033447266,2.2000532,-0.007122639,0.014859837,0.44593459367752075,148,18944,1951.789184543013,151552
66.86,0.65,70,0.0078049,0.05834961,2.1526704,-0.0092695225,0.011090785,0.46701157093048096,149,19072,1966.395727004041,152576
70.14,0.64,76,0.0132975895,0.07763672,2.2776964,-0.012092654,0.01466379,0.34903591871261597,150,19200,1979.752953490999,153600
72.32,0.6,78,0.005694142,0.026611328,2.2566562,-0.009391267,0.011102098,0.52196004986763,151,19328,1992.8591844440089,154624
73.51,0.65,69,0.0077444217,0.025390625,2.2035122,-0.0098549295,0.0125618605,0.5655498802661896,152,19456,2007.5818693920155,155648
74.63,0.63,78,0.0030335463,0.0087890625,2.1248047,-0.006320378,0.0064993794,0.6482336819171906,153,19584,2020.5706235030084,156672
73.46,0.65,78,0.008575326,0.061523438,2.1873438,-0.010735195,0.008318643,0.6201387345790863,154,19712,2033.6367969500134,157696
71.4,0.7,74,0.006192535,0.020263672,2.1739135,-0.0067568147,0.010358666,0.5032355189323425,155,19840,2047.4004885470495,158720
67.14,0.75,76,0.0076675257,0.04638672,2.3721392,-0.0050644157,0.010287502,0.5645886659622192,156,19968,2060.780288733018,159744
66.26,0.76,79,0.0034381312,0.015380859,2.472395,-0.0059937607,0.00878218,0.7267568111419678,157,20096,2073.650988217036,160768
65.98,0.78,69,0.0046998216,0.016113281,2.397805,-0.007250122,0.011759066,0.43391305208206177,158,20224,2088.39352066,161792
65.0,0.77,71,0.0027646548,0.007080078,2.398294,-0.0034931025,0.010452422,0.5152433812618256,159,20352,2102.7436952459975,162816
63.6,0.76,72,0.002050047,0.0063476562,2.4744093,-0.0077337883,0.009625489,0.5415231287479401,160,20480,2116.9425897150068,163840
66.26,0.77,74,0.004918903,0.018066406,2.4562302,-0.0071102586,0.008976231,0.393199622631073,161,20608,2130.610286834999,164864
68.34,0.76,86,0.0042890674,0.0146484375,2.334756,-0.0074860617,0.009851973,0.5026345551013947,162,20736,2142.403174359002,165888
70.11,0.75,70,0.012333,0.080322266,2.3813245,-0.013936839,0.0132351685,0.5623844563961029,163,20864,2156.866995695047,166912
68.36,0.74,66,0.0021311317,0.0024414062,2.3491182,-0.006947817,0.008470648,0.5643874406814575,164,20992,2172.2695962750004,167936
67.82,0.75,78,0.0039583165,0.008056641,2.3755202,-0.007951947,0.008319619,0.5258299708366394,165,21120,2185.329336304043,168960
68.49,0.75,74,0.0042678216,0.018066406,2.299123,-0.0074829343,0.009377403,0.5481187403202057,166,21248,2199.0278823500266,169984
68.17,0.78,76,0.0019188453,0.0041503906,2.304545,-0.006867027,0.0048695467,0.6735542416572571,167,21376,2212.456113891036,171008
67.58,0.79,92,0.0035922257,0.0068359375,2.3531146,-0.0055711213,0.00676148,0.5884928405284882,168,21504,2223.507166108,172032
66.77,0.83,75,0.007960217,0.037841797,2.341809,-0.009479396,0.00520845,0.5822483599185944,169,21632,2237.1267799450434,173056
67.42,0.85,68,0.0059705055,0.01953125,2.3100219,-0.009085645,0.0037153943,0.8290616124868393,170,21760,2252.0863718600012,174080
68.37,0.86,77,0.008328816,0.036865234,2.0640259,-0.008487156,0.0109782545,0.5969966351985931,171,21888,2265.300633105042,175104
66.99,0.85,73,0.0023631887,0.0078125,1.9797049,-0.005666113,0.008515432,0.4573504328727722,172,22016,2279.3075876400108,176128
67.69,0.82,66,0.0064440523,0.03466797,2.130276,-0.0032337257,0.013007685,0.4427648186683655,173,22144,2294.7381539280177,177152
66.71,0.8,85,0.0024395033,0.009277344,2.1113777,-0.004399147,0.009985259,0.4014158844947815,174,22272,2306.7008847550023,178176
66.04,0.79,79,0.008586567,0.0625,2.0522532,-0.008338736,0.008169043,0.6247962415218353,175,22400,2319.6499446290545,179200
64.76,0.77,69,0.0034544682,0.012451172,2.1891232,-0.0062165074,0.0079753,0.6258316040039062,176,22528,2334.321104769013,180224
63.2,0.77,71,0.001696854,0.0031738281,2.1417413,-0.004122121,0.009910153,0.6790305376052856,177,22656,2348.616787339037,181248
65.09,0.74,89,0.0102611175,0.059326172,2.304951,-0.007494025,0.0071446733,0.7508055716753006,178,22784,2360.035360997019,182272
65.25,0.78,73,0.0031470114,0.018066406,2.3332353,-0.008788071,0.005438623,0.6800911128520966,179,22912,2373.9983066100394,183296
66.07,0.81,72,0.008169735,0.040283203,2.4417107,-0.0107832765,0.003304375,0.7331632077693939,180,23040,2388.069072578044,184320
68.07,0.85,93,0.008339781,0.028808594,2.3688037,-0.011788331,0.0028767227,0.8642205148935318,181,23168,2399.008220659045,185344
69.23,0.83,69,0.007369713,0.022216797,2.2598498,-0.008677164,0.009213661,0.6150462925434113,182,23296,2413.6745600990253,186368
68.8,0.84,67,0.0036954707,0.009033203,2.1894825,-0.0075998255,0.006250181,0.6895453929901123,183,23424,2428.770154163998,187392
69.59,0.86,78,0.0060040248,0.013427734,2.0915897,-0.0077590467,0.005104318,0.6380269229412079,184,23552,2441.763218637032,188416
70.51,0.87,69,0.003951819,0.018798828,2.2097178,-0.007975339,0.008469772,0.7624217122793198,185,23680,2456.54059492104,189440
70.44,0.85,70,0.0033678114,0.008544922,2.041135,-0.007166449,0.008517058,0.5071290135383606,186,23808,2471.006828165031,190464
70.01,0.81,78,0.012192292,0.061767578,2.1463938,-0.010228604,0.0082122255,0.6489000618457794,187,23936,2483.979053133051,191488
70.47,0.8,94,0.0038949188,0.008544922,2.2138767,-0.008126311,0.009578168,0.5468970537185669,188,24064,2494.7749247560278,192512
70.13,0.82,70,0.0097726295,0.06298828,2.0535583,-0.011468314,0.0036983243,0.8072640746831894,189,24192,2509.3481488079997,193536
70.2,0.82,69,0.006629613,0.03491211,2.0397906,-0.011615725,0.011326896,0.5311225056648254,190,24320,2524.160014968016,194560
68.93,0.82,76,0.0075957733,0.02368164,1.9108101,-0.006432235,0.0055749393,0.7121235132217407,191,24448,2537.5022304650047,195584
67.85,0.84,71,0.006243514,0.020996094,1.8268008,-0.0074281935,0.0106313685,0.3823816776275635,192,24576,2551.780461409013,196608
67.93,0.86,67,0.0067757973,0.044433594,1.814862,-0.006646484,0.004465436,0.6846351027488708,193,24704,2567.048034960055,197632
67.08,0.88,76,0.0058645895,0.024658203,1.7263045,-0.0056642424,0.0038010913,0.6884648203849792,194,24832,2580.4175446840236,198656
64.7,0.88,86,0.0058403197,0.03125,1.7961091,-0.0055180676,0.0052820956,0.6468617022037506,195,24960,2592.3217838130076,199680
64.26,0.89,71,0.005996688,0.032958984,1.7723275,-0.0073820404,0.010465862,0.3091774582862854,196,25088,2606.6727527950425,200704
63.3,0.86,68,0.006668446,0.02709961,1.8335934,-0.004827254,0.011330986,0.4825943112373352,197,25216,2621.5985053170007,201728
63.54,0.85,73,0.0050261235,0.026855469,1.7555147,-0.0059661744,0.008927957,0.4639497995376587,198,25344,2635.486145326053,202752
62.97,0.85,73,0.0062315213,0.024902344,1.8365394,-0.006192209,0.005383479,0.6190194487571716,199,25472,2649.374689456017,203776
63.49,0.85,78,0.008349707,0.07128906,1.8362522,-0.008331879,0.0015822548,0.8302222043275833,200,25600,2662.4201792070526,204800
64.75,0.84,74,0.0039490312,0.020751953,1.847678,-0.006043613,0.007296215,0.647187739610672,201,25728,2676.2152491559973,205824
65.55,0.81,83,0.0036117223,0.016601562,1.9117844,-0.0066994447,0.015646119,0.2825091481208801,202,25856,2688.4574331870535,206848
66.6,0.79,70,0.006155776,0.024658203,1.8614053,-0.00854985,0.013713947,0.43528199195861816,203,25984,2702.891894420027,207872
