episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_min/policy_2,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_max/policy_2,policy_reward_mean/policy_0,policy_reward_mean/policy_1,policy_reward_mean/policy_2,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_1/cur_kl_coeff,info/learner/policy_1/cur_lr,info/learner/policy_1/total_loss,info/learner/policy_1/policy_loss,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/kl,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_2/cur_kl_coeff,info/learner/policy_2/cur_lr,info/learner/policy_2/total_loss,info/learner/policy_2/policy_loss,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/kl,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff
3.0,-3.0,0.09,105.73,15,2000,False,22000,208,11,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-47-16,1648565236,5.60192084312439,69.38527369499207,15712,d30d74f2ddad,172.17.0.3,69.38527369499207,22000,11,10,eb2e2dd4,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.03,0.03,0.03,6.49859204430053,0.8808600706112785,4.385952995740178,22000,22000,2646.703,187.258,2637.845,61.44,0.30000001192092896,0.0002500000118743628,-0.1161908209323883,-0.0935826450586319,0.0021879379637539387,0.4413878917694092,0.013271791860461235,2.877765655517578,0.009999999776482582,0.30000001192092896,0.0002500000118743628,-0.1193375363945961,-0.09681791067123413,0.002257530577480793,0.41349565982818604,0.013432158157229424,2.8806796073913574,0.009999999776482582,0.30000001192092896,0.0002500000118743628,-0.11491960287094116,-0.09278146922588348,0.0027239734772592783,0.2282007783651352,0.013037082739174366,2.8773245811462402,0.009999999776482582
3.0,0.0,0.12,108.79,20,2000,False,24000,228,12,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-47-22,1648565242,5.596388578414917,74.98166227340698,15712,d30d74f2ddad,172.17.0.3,74.98166227340698,24000,12,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.04,0.04,0.04,6.502481515173665,0.881709862085073,4.389187663097342,24000,24000,2655.633,195.514,2624.873,63.62,0.30000001192092896,0.0002500000118743628,-0.2559891641139984,-0.23379088938236237,0.0002204988122684881,0.369157075881958,0.02076822705566883,2.8649215698242188,0.009999999776482582,0.30000001192092896,0.0002500000118743628,-0.2582489252090454,-0.23628874123096466,0.00022153669851832092,0.3830104470252991,0.021592698991298676,2.865954875946045,0.009999999776482582,0.30000001192092896,0.0002500000118743628,-0.25308021903038025,-0.2311137616634369,0.00023376224271487445,0.5267231464385986,0.021547049283981323,2.8664326667785645,0.009999999776482582
3.0,0.0,0.12,109.13,14,2000,False,26000,242,13,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-47-28,1648565248,5.78383207321167,80.76549434661865,15712,d30d74f2ddad,172.17.0.3,80.76549434661865,26000,13,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.04,0.04,0.04,6.493463954429965,0.8806415697076955,4.382262194629115,26000,26000,2663.783,194.262,2622.062,60.626,0.44999998807907104,0.0002500000118743628,-0.10639688372612,-0.08522329479455948,0.0024348872248083353,0.396418035030365,0.01136622205376625,2.872328042984009,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.10689617693424225,-0.08592817932367325,0.002614130498841405,0.3417329788208008,0.011440452188253403,2.873033046722412,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.11203381419181824,-0.09095706790685654,0.002280298387631774,0.42209574580192566,0.011898915283381939,2.8711555004119873,0.009999999776482582
3.0,0.0,0.09,111.46,23,2000,False,28000,265,14,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-47-33,1648565253,5.620183944702148,86.3856782913208,15712,d30d74f2ddad,172.17.0.3,86.3856782913208,28000,14,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.03,0.03,0.03,6.466519861044276,0.8819729373177961,4.386716299761694,28000,28000,2666.458,194.639,2619.668,61.56,0.44999998807907104,0.0002500000118743628,-0.24857643246650696,-0.22919750213623047,0.00036454948713071644,0.4130356013774872,0.01971515081822872,2.86152982711792,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.2507070302963257,-0.23076441884040833,0.00026980924303643405,0.4843447804450989,0.018796822056174278,2.867098331451416,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.24577447772026062,-0.22618022561073303,0.0003911597887054086,0.440419465303421,0.01917668618261814,2.8614907264709473,0.009999999776482582
3.0,0.0,0.06,109.29,15,2000,False,30000,280,15,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-47-39,1648565259,5.862478256225586,92.24815654754639,15712,d30d74f2ddad,172.17.0.3,92.24815654754639,30000,15,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.02,6.436238188151717,0.882844610855143,4.385935226430582,30000,30000,2698.719,195.138,2621.312,58.278,0.44999998807907104,0.0002500000118743628,-0.2536814212799072,-0.23431989550590515,7.117091445252299e-05,0.3308461904525757,0.020138120278716087,2.849484920501709,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.2575536370277405,-0.23795506358146667,5.584543396253139e-05,0.3890250027179718,0.01984560675919056,2.858494997024536,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.2531466782093048,-0.2336675524711609,6.391831993823871e-05,0.32011789083480835,0.019998520612716675,2.854236602783203,0.009999999776482582
3.0,0.0,0.09,105.67,25,2000,False,32000,305,16,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-47-45,1648565265,5.546047210693359,97.79420375823975,15712,d30d74f2ddad,172.17.0.3,97.79420375823975,32000,16,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.03,0.03,0.03,6.463175573028588,0.8810368882802543,4.3953828565586885,32000,32000,2715.506,196.003,2620.17,59.456,0.675000011920929,0.0002500000118743628,-0.1001436784863472,-0.08309004455804825,0.004814045038074255,0.39521288871765137,0.00988897867500782,2.8542747497558594,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.10106352716684341,-0.08314644545316696,0.00516157690435648,0.3481002748012543,0.01230523083359003,2.8616020679473877,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.10136455297470093,-0.08363761007785797,0.0053407130762934685,0.2929859161376953,0.012196472845971584,2.8556067943573,0.009999999776482582
3.0,0.0,0.12,99.25,24,2000,False,34000,329,17,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-47-51,1648565271,5.748265981674194,103.54246973991394,15712,d30d74f2ddad,172.17.0.3,103.54246973991394,34000,17,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.04,0.04,0.04,6.469266316630823,0.8862116225001319,4.400046529206939,34000,34000,2739.809,196.366,2619.922,63.806,0.675000011920929,0.0002500000118743628,-0.18805575370788574,-0.17247670888900757,0.002474609762430191,0.3760325014591217,0.015379630960524082,2.843488931655884,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.18543262779712677,-0.16681426763534546,0.0022528476547449827,0.4173251688480377,0.016976531594991684,2.851065158843994,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.18022552132606506,-0.16179797053337097,0.002519126981496811,0.3553153872489929,0.01668160781264305,2.845339298248291,0.009999999776482582
3.0,0.0,0.09,100.88,12,2000,False,36000,341,18,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-47-56,1648565276,5.474172115325928,109.01664185523987,15712,d30d74f2ddad,172.17.0.3,109.01664185523987,36000,18,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.03,0.03,0.03,6.474376354494915,0.8847405632168248,4.4037192703444425,36000,36000,2724.99,195.609,2625.077,65.986,0.675000011920929,0.0002500000118743628,-0.2510973811149597,-0.23514199256896973,0.00022258270473685116,0.42858588695526123,0.018223494291305542,2.847881555557251,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.2521703839302063,-0.23291641473770142,0.0002953338553197682,0.4483012855052948,0.019883975386619568,2.8497114181518555,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.2546134293079376,-0.23558369278907776,0.00022752791119273752,0.26790547370910645,0.020415760576725006,2.8444342613220215,0.009999999776482582
3.0,0.0,0.15,93.65,22,2000,False,38000,363,19,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-48-02,1648565282,5.733647346496582,114.75028920173645,15712,d30d74f2ddad,172.17.0.3,114.75028920173645,38000,19,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.05,0.05,6.485153551345962,0.8883694910225896,4.407199279768779,38000,38000,2735.358,196.331,2624.435,67.689,0.675000011920929,0.0002500000118743628,-0.11688419431447983,-0.100491963326931,0.004615355748683214,0.421314537525177,0.011003993451595306,2.843528985977173,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.12247150391340256,-0.10461874306201935,0.004435082897543907,0.4249197840690613,0.013849510811269283,2.852012872695923,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.11335468292236328,-0.09652704000473022,0.004000272136181593,0.5131949782371521,0.011280827224254608,2.8442487716674805,0.009999999776482582
3.0,0.0,0.15,100.04,24,2000,False,40000,387,20,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-48-07,1648565287,5.5777411460876465,120.3280303478241,15712,d30d74f2ddad,172.17.0.3,120.3280303478241,40000,20,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.05,0.05,6.496123101533401,0.8949284850690009,4.402267343862935,40000,40000,2735.324,196.711,2628.595,68.271,0.675000011920929,0.0002500000118743628,-0.2435094118118286,-0.22740724682807922,0.0005005354760214686,0.34727466106414795,0.017389066517353058,2.8340322971343994,0.009999999776482582,0.44999998807907104,0.0002500000118743628,-0.2441772073507309,-0.22554901242256165,0.0005241698818281293,0.36409828066825867,0.02047385461628437,2.8365590572357178,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.24336454272270203,-0.22742165625095367,0.0005172928795218468,0.34290915727615356,0.017587576061487198,2.833179235458374,0.009999999776482582
3.0,0.0,0.09,97.94,11,2000,False,42000,398,21,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-48-13,1648565293,5.539483547210693,125.86751389503479,15712,d30d74f2ddad,172.17.0.3,125.86751389503479,42000,21,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.03,0.03,0.03,6.494982661653096,0.8951381427951123,4.406140941228349,42000,42000,2720.081,196.269,2638.008,67.593,0.675000011920929,0.0002500000118743628,-0.24973158538341522,-0.234013631939888,0.00010122508683707565,0.1978382021188736,0.018649684265255928,2.840773582458496,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.2507668435573578,-0.23464764654636383,0.00012054116814397275,0.23470184206962585,0.01806112751364708,2.8431005477905273,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.2517092227935791,-0.23623856902122498,0.0001228594483109191,0.20448541641235352,0.018998291343450546,2.841736078262329,0.009999999776482582
3.0,0.0,0.12,107.56,20,2000,False,44000,418,22,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-48-19,1648565299,6.060893774032593,131.92840766906738,15712,d30d74f2ddad,172.17.0.3,131.92840766906738,44000,22,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.04,0.04,0.04,6.45258070202458,0.8928068990718807,4.401441159180112,44000,44000,2721.269,188.041,2689.215,68.456,0.675000011920929,0.0002500000118743628,-0.09624366462230682,-0.07759168744087219,0.0029975418001413345,0.1862884759902954,0.01005255151540041,2.843498468399048,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.0972520038485527,-0.07865697145462036,0.002966355998069048,0.2588951587677002,0.010179073549807072,2.843226432800293,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.09498631954193115,-0.07597474008798599,0.0028892820701003075,0.22538062930107117,0.009592578746378422,2.8375864028930664,0.009999999776482582
3.0,0.0,0.09,103.56,24,2000,False,46000,442,23,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-48-25,1648565305,5.731743574142456,137.66015124320984,15712,d30d74f2ddad,172.17.0.3,137.66015124320984,46000,23,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.03,0.03,0.03,6.450272426705219,0.8893767094539755,4.389261057156242,46000,46000,2724.2,196.743,2673.319,68.428,0.675000011920929,0.0002500000118743628,-0.24693076312541962,-0.23113496601581573,0.00018642435315996408,0.28888043761253357,0.018208559602499008,2.8272998332977295,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.2405804991722107,-0.22500509023666382,0.00017486770229879767,0.3137913644313812,0.01869460940361023,2.8369128704071045,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.24726617336273193,-0.23191532492637634,0.00019839189189951867,0.2423776239156723,0.01881818100810051,2.825148820877075,0.009999999776482582
3.0,0.0,0.03,101.92,17,2000,False,48000,459,24,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-48-31,1648565311,5.666860342025757,143.3270115852356,15712,d30d74f2ddad,172.17.0.3,143.3270115852356,48000,24,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.01,0.01,6.434261895036636,0.8895606150266951,4.3897122080393975,48000,48000,2722.79,196.202,2677.656,70.271,0.675000011920929,0.0002500000118743628,-0.2506507337093353,-0.23537606000900269,5.426743518910371e-05,0.12474985420703888,0.0191965252161026,2.8286619186401367,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.250886470079422,-0.23564699292182922,4.287720730644651e-05,-0.12093228101730347,0.019318634644150734,2.8322408199310303,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.2512873113155365,-0.23563309013843536,4.4675929530058056e-05,-0.26766863465309143,0.01860077865421772,2.825442314147949,0.009999999776482582
3.0,0.0,0.06,105.5,24,2000,False,50000,483,25,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-48-36,1648565316,5.300476551055908,148.6274881362915,15712,d30d74f2ddad,172.17.0.3,148.6274881362915,50000,25,10,eb2e2dd4,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.02,6.406678237571257,0.8889628839862097,4.374162266168256,50000,50000,2677.901,195.531,2664.822,72.301,0.675000011920929,0.0002500000118743628,-0.08710070699453354,-0.06818662583827972,0.0032704900950193405,0.1967390924692154,0.009078621864318848,2.8312644958496094,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.08680512011051178,-0.06786243617534637,0.003180092666298151,0.23556220531463623,0.009222855791449547,2.834820032119751,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.08678802847862244,-0.06814446300268173,0.0032239193096756935,0.22536134719848633,0.009397446177899837,2.8210761547088623,0.009999999776482582
3.0,-3.0,0.06,97.79,25,2000,False,52000,508,26,048bf5f142634de2b1fe67af9a20af00,2022-03-29_14-48-42,1648565322,5.778354644775391,154.4058427810669,15712,d30d74f2ddad,172.17.0.3,154.4058427810669,52000,26,10,eb2e2dd4,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.02,0.02,0.02,6.4118990265145905,0.8889956569268971,4.356479701429241,52000,52000,2704.157,193.945,2665.095,70.717,0.675000011920929,0.0002500000118743628,-0.11675110459327698,-0.10090287029743195,0.0045558251440525055,0.3631938695907593,0.011581993661820889,2.8221898078918457,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.12039978802204132,-0.10376769304275513,0.003988558892160654,0.4303586483001709,0.01137644425034523,2.8299760818481445,0.009999999776482582,0.675000011920929,0.0002500000118743628,-0.11946915835142136,-0.10359650105237961,0.0044331857934594154,0.36668163537979126,0.011568114161491394,2.811432361602783,0.009999999776482582
