eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
64.0,0.86,79,0.0012782994,0.0014648438,2.641205,-0.0073972624,0.0007484737,0.8313699066638947,81,10368,984.1973217880004,82944
57.46,0.858,68,0.001621754,0.0036621094,2.6109014,-0.006878615,0.00057773094,0.8982336223125458,82,10496,999.226794946997,83968
60.1,0.8360000000000001,64,0.0021184299,0.0031738281,2.6350298,-0.0054328237,0.0009711594,0.8451662361621857,83,10624,1015.0384099530056,84992
62.33,0.836,64,0.0052509685,0.014892578,2.5877938,-0.006185714,0.0010434089,0.8885942697525024,84,10752,1030.8119487140211,86016
58.25,0.821,74,0.0051087616,0.021972656,2.671012,-0.0122495415,0.0006858713,0.9195604398846626,85,10880,1044.6402037900407,87040
54.61,0.8350000000000002,70,0.006431791,0.047851562,2.6544392,-0.009661165,0.006740195,0.4558182954788208,86,11008,1059.166386463039,88064
53.25,0.831,67,0.0028935366,0.005126953,2.658758,-0.0064146775,0.0010942516,0.8112905621528625,87,11136,1074.2868696450023,89088
52.31,0.8310000000000001,65,0.0033722431,0.017578125,2.6103904,-0.008581296,0.0017358392,0.8058530688285828,88,11264,1089.8839080700418,90112
54.43,0.8310000000000002,65,0.0037443694,0.014892578,2.6742377,-0.008002118,0.0009960807,0.8520500063896179,89,11392,1105.4545409730054,91136
55.72,0.8539999999999999,64,0.0024338046,0.006591797,2.615413,-0.00625086,0.013459766,0.38362860679626465,90,11520,1121.2321990340133,92160
53.96,0.8419999999999999,69,0.0068928134,0.02734375,2.5885038,-0.009681313,0.0016340966,0.7757874876260757,91,11648,1136.001571307017,93184
56.81,0.852,68,0.00627506,0.024414062,2.5931787,-0.009697879,0.0064063985,0.3397338390350342,92,11776,1150.8767734119901,94208
54.98,0.8540000000000001,66,0.003929477,0.017089844,2.5722973,-0.009956755,0.001467934,0.8129204660654068,93,11904,1166.257063452038,95232
58.61,0.8510000000000001,70,0.0016523749,0.001953125,2.6950963,-0.00755609,0.0011406264,0.7717517018318176,94,12032,1180.6911832719925,96256
60.17,0.8520000000000002,75,0.0025484727,0.007080078,2.5969265,-0.008343389,0.0010447566,0.8695758283138275,95,12160,1194.2993135970319,97280
61.68,0.8419999999999999,68,0.004254005,0.011474609,2.6361265,-0.009906857,0.0032278716,0.6093153059482574,96,12288,1209.289831475995,98304
63.39,0.852,65,0.0026478616,0.0078125,2.6540027,-0.00959748,0.0068180594,0.4286039471626282,97,12416,1224.8884254990262,99328
65.06,0.8860000000000001,66,0.007302401,0.040527344,2.6075425,-0.015634418,0.014061988,0.20719587802886963,98,12544,1240.2546805689926,100352
67.32,0.878,70,0.00241452,0.0063476562,2.668064,-0.011409225,0.0019752642,0.6705041825771332,99,12672,1254.6837196990382,101376
66.95,0.9000000000000001,73,0.0044738958,0.018798828,2.5352874,-0.011589516,0.013968524,0.3158501386642456,100,12800,1268.698438583,102400
64.49,0.903,68,0.006398128,0.029296875,2.539634,-0.013341325,0.001749407,0.7542517930269241,101,12928,1283.8670715730404,103424
64.0,0.892,68,0.0031326273,0.004638672,2.640315,-0.009258566,0.00077775575,0.8236860632896423,102,13056,1298.8916364570032,104448
65.4,0.8820000000000001,59,0.003042945,0.014160156,2.537298,-0.008117894,0.00070283667,0.9009227827191353,103,13184,1316.1216598009923,105472
61.66,0.8630000000000001,65,0.006881371,0.027832031,2.4668787,-0.01056112,0.0059169405,0.5005066990852356,104,13312,1331.7560794770252,106496
58.54,0.8710000000000002,66,0.0038171723,0.013427734,2.4733436,-0.00839293,0.00089999463,0.873125359416008,105,13440,1347.2703800380114,107520
61.63,0.8540000000000001,68,0.0069120275,0.045898438,2.5175443,-0.0077706343,0.0044693626,0.4786111116409302,106,13568,1362.2464641330298,108544
63.22,0.8640000000000002,67,0.01202461,0.096191406,2.3405373,-0.015827872,0.0056531643,0.42753899097442627,107,13696,1377.3310903240344,109568
57.02,0.8739999999999999,71,0.00662856,0.033935547,2.25059,-0.0071821976,0.0063764085,0.5005309879779816,108,13824,1391.7353417290142,110592
59.13,0.8960000000000001,62,0.010923422,0.10961914,2.2717,-0.010319726,0.008641011,0.41204124689102173,109,13952,1408.197025209025,111616
61.09,0.9079999999999999,64,0.0075676455,0.07055664,2.2483704,-0.011162161,0.009643538,0.2889721393585205,110,14080,1424.0699212269974,112640
59.64,0.899,63,0.004761914,0.039794922,2.185271,-0.006647402,0.0011800322,0.80362968146801,111,14208,1440.1468768059858,113664
58.99,0.9020000000000001,73,0.010101592,0.07397461,2.1928008,-0.009054284,0.006408548,0.3953285813331604,112,14336,1454.1518206360051,114688
57.94,0.9150000000000001,68,0.0117961215,0.12109375,2.222694,-0.008871762,0.0045303917,0.488908588886261,113,14464,1469.0666483350215,115712
61.09,0.9050000000000001,64,0.00742187,0.03149414,2.2272217,-0.010087814,0.00073733856,0.873922124505043,114,14592,1485.0252361810417,116736
65.74,0.9020000000000004,65,0.0065348265,0.033691406,2.1966956,-0.0062289336,0.005360793,0.44760948419570923,115,14720,1500.6386002530344,117760
64.3,0.8810000000000001,73,0.012120124,0.099609375,1.9699235,-0.011667308,0.0011763765,0.8412140309810638,116,14848,1514.5757156750187,118784
64.44,0.8880000000000001,68,0.005917223,0.015136719,2.0509293,-0.0070352554,0.0009455018,0.8310462832450867,117,14976,1529.6071758189937,119808
62.27,0.8980000000000001,62,0.0073086093,0.030517578,1.9350499,-0.011429341,0.0060029477,0.4746564030647278,118,15104,1546.0271712259855,120832
62.95,0.8740000000000002,65,0.013537508,0.09399414,1.96513,-0.0128875,0.0010120325,0.7768710255622864,119,15232,1561.7192172590294,121856
64.17,0.8880000000000001,75,0.008346581,0.048339844,1.834213,-0.006711902,0.008913076,0.40316158533096313,120,15360,1575.2755162630347,122880
61.02,0.8800000000000001,68,0.008005294,0.044189453,1.7860126,-0.0074552894,0.0017151596,0.774229496717453,121,15488,1590.2968005430303,123904
62.9,0.888,66,0.012994919,0.06640625,1.8902152,-0.0072309724,0.0060418854,0.4088629484176636,122,15616,1605.6364670190378,124928
65.18,0.9039999999999999,62,0.013722214,0.0949707,1.8960923,-0.012291464,0.01124191,0.33522677421569824,123,15744,1621.9453744160128,125952
65.48,0.9150000000000003,62,0.013834584,0.09106445,1.8332223,-0.011581397,0.0077812783,0.48460853099823,124,15872,1638.444932116021,126976
61.15,0.9290000000000002,68,0.0098473085,0.072509766,1.8288171,-0.009746954,0.010186289,0.4423532485961914,125,16000,1653.3792454020004,128000
58.55,0.9470000000000001,65,0.009212262,0.06689453,1.781353,-0.0074636554,0.012150639,0.35590505599975586,126,16128,1668.9330406310037,129024
58.99,0.9530000000000001,64,0.013383509,0.08203125,1.6594496,-0.012232744,0.0046601393,0.5532422661781311,127,16256,1684.7993406940368,130048
54.78,0.9440000000000001,59,0.008924594,0.06982422,1.663664,-0.010409477,0.005607478,0.4723361134529114,128,16384,1701.9029213550384,131072
56.03,0.9330000000000004,68,0.012029674,0.06225586,1.6589406,-0.010296527,0.0012283622,0.8303699195384979,129,16512,1716.8789302899968,132096
56.57,0.9180000000000001,71,0.007145961,0.028320312,1.7184834,-0.005536418,0.0012166554,0.7350388169288635,130,16640,1731.1101137360092,133120
62.35,0.9320000000000002,66,0.0116692195,0.032470703,1.5733522,-0.0075108544,0.012245271,0.2930259704589844,131,16768,1746.6145394010236,134144
64.26,0.9100000000000001,64,0.008716672,0.053955078,1.5242571,-0.011206844,0.001541092,0.722372442483902,132,16896,1762.450984885043,135168
69.05,0.8920000000000001,74,0.0075899493,0.040283203,1.5166924,-0.008618826,0.0009630076,0.809748962521553,133,17024,1776.279745759035,136192
71.98,0.8810000000000001,68,0.009567326,0.056640625,1.4393195,-0.01042648,0.0009930554,0.8242246508598328,134,17152,1791.3397585290368,137216
77.98,0.884,66,0.0070343656,0.053222656,1.3934879,-0.009372933,0.0007874161,0.8407379984855652,135,17280,1806.7742922769976,138240
81.48,0.8750000000000003,66,0.008585955,0.06567383,1.31657,-0.00834448,0.0010030757,0.8868710920214653,136,17408,1822.2597237130394,139264
82.97,0.8770000000000003,74,0.008346985,0.03955078,1.5350052,-0.0069393166,0.0009566654,0.8221578299999237,137,17536,1836.094062537013,140288
87.11,0.8840000000000002,73,0.0101607675,0.07910156,1.4339865,-0.008556199,0.0009382791,0.8580240309238434,138,17664,1850.0698924349854,141312
83.66,0.8710000000000001,68,0.008472252,0.052001953,1.2930095,-0.0069658672,0.0053378968,0.5099588334560394,139,17792,1864.997288907005,142336
83.87,0.884,69,0.0043482175,0.025634766,1.2797678,-0.0080163255,0.008551555,0.347257137298584,140,17920,1879.8171219570213,143360
85.12,0.8960000000000004,71,0.011202756,0.05908203,1.1425624,-0.008830159,0.0067869625,0.43243372440338135,141,18048,1894.1678781420342,144384
76.95,0.907,73,0.0060273656,0.045654297,1.0871325,-0.0070544183,0.007457597,0.4542728066444397,142,18176,1908.0942575660301,145408
76.86,0.9100000000000003,66,0.003687042,0.01928711,1.0755234,-0.006066862,0.001322514,0.7414704263210297,143,18304,1923.4219830490183,146432
76.58,0.9130000000000001,67,0.005714258,0.047851562,1.0984709,-0.007994703,0.0016923957,0.7864931225776672,144,18432,1938.6455036750413,147456
70.05,0.9210000000000003,73,0.0103063565,0.07543945,1.2089875,-0.00868215,0.0057698335,0.4692090153694153,145,18560,1952.6241215849877,148480
71.7,0.9120000000000004,75,0.02257262,0.10913086,1.0776265,-0.014411464,0.0011025037,0.7834910005331039,146,18688,1966.266813418013,149504
78.15,0.914,68,0.005573079,0.03466797,1.127508,-0.0038300185,0.0008753466,0.7811204195022583,147,18816,1981.112817048037,150528
81.99,0.9130000000000001,67,0.0039856913,0.020507812,0.9141753,-0.0032315752,0.0062635555,0.49211782217025757,148,18944,1996.349837743037,151552
79.34,0.9070000000000001,71,0.0112520065,0.08520508,0.8854344,-0.0055943853,0.01319112,0.3694322109222412,149,19072,2010.7286530430429,152576
82.55,0.9090000000000003,67,0.0021443404,0.006591797,0.88724244,-0.0052887136,0.008477959,0.43794381618499756,150,19200,2025.9830006620032,153600
79.47,0.9180000000000001,62,0.0018214139,0.0126953125,0.7350536,-0.003849449,0.00814491,0.4085223078727722,151,19328,2042.4088861240307,154624
78.57,0.9150000000000005,71,0.0030020806,0.010986328,0.76870203,-0.005121845,0.0018607684,0.7649400681257248,152,19456,2056.692282952019,155648
83.06,0.9130000000000003,80,0.00453295,0.03173828,0.88059384,-0.0061966134,0.0057826918,0.4581015110015869,153,19584,2069.351915350009,156672
78.96,0.921,72,0.0047536623,0.03100586,0.82365257,-0.0057557113,0.0066818,0.2883395552635193,154,19712,2083.490260364022,157696
75.31,0.9330000000000002,68,0.0031568042,0.022949219,0.7079764,-0.0055439016,0.028472245,0.14625191688537598,155,19840,2098.34857284202,158720
77.1,0.932,82,0.002437398,0.013916016,0.7957322,-0.004369377,0.009979679,0.4275462031364441,156,19968,2110.7131681040046,159744
76.7,0.936,71,0.0018768103,0.009765625,0.6332259,-0.004860077,0.0067341905,0.5682068467140198,157,20096,2125.0825916510075,160768
77.84,0.9330000000000002,67,0.0027190528,0.016601562,0.52449816,-0.0043646367,0.014477072,0.5423976480960846,158,20224,2140.324880551023,161792
81.74,0.9490000000000002,75,0.002796764,0.018554688,0.4424013,-0.001737525,0.007197973,0.5317405760288239,159,20352,2153.839491598017,162816
83.25,0.9490000000000002,70,0.0029899753,0.02734375,0.52754253,-0.0071423417,0.003702843,0.6192748844623566,160,20480,2168.2810149870347,163840
78.42,0.9370000000000003,65,0.0015974074,0.0107421875,0.49930575,-0.004107809,0.009425779,0.5075520575046539,161,20608,2183.919970151037,164864
73.68,0.9380000000000003,65,0.0045461445,0.037597656,0.604046,-0.0064130137,0.0134976385,0.3836512565612793,162,20736,2199.586955106992,165888
71.32,0.9530000000000001,76,0.0039029398,0.020751953,0.5617449,-0.005195901,0.014218459,0.3405282497406006,163,20864,2213.031303366006,166912
69.36,0.968,69,0.0018199007,0.009521484,0.46283776,-0.0048334757,0.02404356,0.31889843940734863,164,20992,2227.7207311179955,167936
68.44,0.9910000000000001,65,0.0039118268,0.021240234,0.52539635,-0.0029693567,0.015979193,0.4489349126815796,165,21120,2243.437034630042,168960
65.62,1.0110000000000001,65,0.0044221836,0.028320312,0.46301183,-0.0050989795,0.01135514,0.5100924968719482,166,21248,2258.980468499998,169984
64.15,1.0590000000000002,75,0.005932046,0.045410156,0.40415916,-0.0052017476,0.02134918,0.43429839611053467,167,21376,2272.4642834840342,171008
63.33,1.093,70,0.002233025,0.014892578,0.29392534,-0.0033660799,0.021110386,0.43250972032546997,168,21504,2287.0404281159863,172032
56.56,1.1090000000000004,66,0.005218542,0.03540039,0.3754611,-0.0045320108,0.02506887,0.4045129418373108,169,21632,2302.3695077220327,173056
49.97,1.0870000000000002,67,0.0033604049,0.026855469,0.30821025,-0.0036590942,0.022628726,0.43135809898376465,170,21760,2317.554779398022,174080
44.76,1.072,77,0.004349123,0.02734375,0.4090202,-0.004590183,0.0140836,0.44136250019073486,171,21888,2330.720953551994,175104
47.59,1.053,65,0.010410738,0.05517578,0.4726886,-0.008371528,0.02312824,0.3226816654205322,172,22016,2346.3205616080086,176128
47.74,1.0390000000000001,62,0.00851611,0.051513672,0.30204,-0.0027873674,0.02141338,0.2748240828514099,173,22144,2362.5951677820412,177152
51.5,1.028,63,0.009260803,0.045898438,0.3919014,-0.0054695345,0.01983488,0.34441077709198,174,22272,2378.67475652101,178176
49.55,1.063,67,0.0026066732,0.013671875,0.23793182,-0.0025482904,0.02415191,0.3793445825576782,175,22400,2393.8500327010406,179200
45.13,1.131,64,0.004414919,0.022460938,0.21680306,-0.0016360909,0.038298417,0.3977718949317932,176,22528,2409.8277267609956,180224
38.97,1.1480000000000001,61,0.003490081,0.026611328,0.18190895,-0.0016389738,0.04004,0.3730331063270569,177,22656,2426.6144468230195,181248
35.27,1.1780000000000002,59,0.0037700774,0.017578125,0.28301334,-0.00448318,0.035219043,0.4593774676322937,178,22784,2443.9396216570167,182272
32.62,1.153,61,0.0052174157,0.028564453,0.2538289,-0.0053116437,0.04151842,0.4031355381011963,179,22912,2460.7070667220396,183296
32.58,1.138,66,0.010300939,0.03564453,0.31453326,-0.005600058,0.031131832,0.4481815695762634,180,23040,2476.169345248025,184320
34.94,1.1840000000000002,62,0.0032258302,0.016357422,0.326444,-0.0023542428,0.03522858,0.3303074836730957,181,23168,2492.610745522019,185344
36.82,1.1490000000000002,62,0.0021612602,0.015136719,0.3226542,-0.0015154514,0.020941505,0.4319414496421814,182,23296,2509.0336896909866,186368
40.95,1.09,66,0.0025647802,0.016357422,0.3516476,-0.004788594,0.012086024,0.5790456831455231,183,23424,2524.5067070359946,187392
44.36,1.09,72,0.0026183526,0.01171875,0.3131421,-0.0033687185,0.039817248,0.33341699838638306,184,23552,2538.5357076200307,188416
47.48,1.0170000000000003,64,0.0056325495,0.03125,0.3004029,-0.0074872044,0.024940355,0.4207723140716553,185,23680,2554.474276459019,189440
48.21,0.987,61,0.0043581827,0.02709961,0.30452192,-0.008005377,0.013789639,0.5585243403911591,186,23808,2571.004548648023,190464
44.34,1.0460000000000003,63,0.0018366696,0.012939453,0.26378515,-0.0022683435,0.040730156,0.3700929284095764,187,23936,2587.118693610013,191488
42.09,1.038,64,0.0034287048,0.02368164,0.30868033,-0.0041335966,0.039984908,0.2828870415687561,188,24064,2603.0127254240215,192512
38.27,1.0680000000000005,67,0.0031223581,0.013671875,0.2800262,-0.005325858,0.025917849,0.4220346212387085,189,24192,2618.137550009007,193536
39.49,1.07,65,0.0025508734,0.01953125,0.26316863,-0.0026043914,0.012578862,0.5542415678501129,190,24320,2633.7726652339916,194560
38.83,1.07,65,0.0035896495,0.023925781,0.30204487,-0.005617746,0.033212956,0.3344354033470154,191,24448,2649.4415379660204,195584
41.57,1.078,63,0.007970727,0.05859375,0.32098067,-0.0045555616,0.037801735,0.4166429042816162,192,24576,2665.5886617110227,196608
42.24,1.112,63,0.004422027,0.03149414,0.3021046,-0.004898427,0.037019532,0.4026358127593994,193,24704,2681.7685763990157,197632
