eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
48.35,0.47,58,0.004380206,0.03125,1.4630978,-0.014478943,0.019863708,0.13418370485305786,566,72448,7955.112648728013,579584
48.46,0.46,58,0.0023955433,0.011230469,1.0633826,-0.007798824,0.033682108,0.351296067237854,567,72576,7972.5957076220075,580608
44.76,0.48,66,0.0037519282,0.022460938,1.1363001,-0.007940732,0.02740381,0.4947107434272766,568,72704,7987.888540494023,581632
38.51,0.53,61,0.00290508,0.01953125,1.2767346,-0.00867417,0.023764193,0.5927982032299042,569,72832,8004.430444246973,582656
33.4,0.59,63,0.00606497,0.036865234,0.73086715,-0.009394113,0.035216946,0.36614739894866943,570,72960,8020.657175622007,583680
32.41,0.56,67,0.0027077766,0.017822266,1.3074815,-0.009329405,0.023758125,0.529632568359375,571,73088,8035.844050459971,584704
36.26,0.53,62,0.004948641,0.033691406,1.2659161,-0.007924418,0.024619827,0.5234071314334869,572,73216,8052.16239331197,585728
34.96,0.57,61,0.0079086395,0.05029297,1.4415431,-0.009455892,0.024464639,0.540021538734436,573,73344,8068.739385535009,586752
40.87,0.55,61,0.0032060966,0.020751953,1.9412998,-0.010240496,0.01339045,0.7099766135215759,574,73472,8085.392197021982,587776
44.35,0.54,63,0.0038906618,0.024902344,1.2917719,-0.0077767046,0.023783298,0.5853332877159119,575,73600,8101.402682920976,588800
42.33,0.55,63,0.0043188054,0.029541016,0.783084,-0.009971279,0.032268837,0.34337538480758667,576,73728,8117.540065874986,589824
40.84,0.57,63,0.0058902297,0.03955078,0.9376572,-0.0077736806,0.027955534,0.5442115366458893,577,73856,8133.6030126760015,590848
35.04,0.56,65,0.0023407668,0.015136719,1.3766817,-0.008667837,0.020566333,0.5087791681289673,578,73984,8149.32097825798,591872
38.18,0.58,68,0.0065542706,0.048828125,1.3104064,-0.0071196724,0.019950787,0.6638081669807434,579,74112,8164.380755327002,592896
38.71,0.63,69,0.0074168663,0.043701172,1.2540742,-0.013150172,0.02607346,0.5167175531387329,580,74240,8179.110646265966,593920
45.09,0.59,67,0.0058317548,0.036621094,1.6937337,-0.014605418,0.014293628,0.5363160371780396,581,74368,8194.354338923004,594944
49.25,0.56,73,0.005674893,0.03857422,1.1831331,-0.009980457,0.025406571,0.3702687621116638,582,74496,8208.362917168997,595968
45.62,0.57,67,0.0029571867,0.01928711,1.2309909,-0.0052619935,0.021734878,0.46616607904434204,583,74624,8223.536073263967,596992
45.36,0.57,64,0.0022874014,0.011962891,0.9219293,-0.006735535,0.029587824,0.43737155199050903,584,74752,8239.521355527977,598016
38.31,0.54,63,0.0049899067,0.03515625,1.0617118,-0.008820274,0.028228264,0.4493834972381592,585,74880,8255.72620636801,599040
37.79,0.55,63,0.003526428,0.02368164,1.1413423,-0.008006613,0.02564869,0.5622327327728271,586,75008,8271.919503771001,600064
33.31,0.54,64,0.0041045197,0.02758789,1.5017344,-0.010055533,0.019596511,0.5381088256835938,587,75136,8287.795307581022,601088
39.71,0.55,63,0.0042791236,0.01977539,1.6680398,-0.010081087,0.016040066,0.7260108292102814,588,75264,8303.88730533002,602112
42.52,0.56,64,0.002762606,0.016601562,1.1235759,-0.0062496364,0.028252123,0.5300194621086121,589,75392,8319.705504330981,603136
42.18,0.56,62,0.003283305,0.01928711,1.4918389,-0.007651643,0.022468273,0.6038409173488617,590,75520,8336.172658629017,604160
44.71,0.56,57,0.010736536,0.061279297,1.462136,-0.011501581,0.020816354,0.616226315498352,591,75648,8353.959642881993,605184
39.43,0.51,63,0.0066287536,0.043945312,1.11898,-0.0064855986,0.026453039,0.44556665420532227,592,75776,8370.011468212004,606208
40.25,0.47,71,0.0041635325,0.02709961,1.5644965,-0.011974752,0.017559797,0.32125091552734375,593,75904,8384.26906617399,607232
42.48,0.47,69,0.0042415434,0.024169922,0.8729644,-0.007834538,0.034629397,0.3254188299179077,594,76032,8398.983297961997,608256
40.04,0.49,65,0.0049096984,0.024658203,1.0128723,-0.007900093,0.029681597,0.44197791814804077,595,76160,8414.53260917298,609280
